search_id,pmid,pmcid,doi
lynn_custom,35814246,PMC9263450,10.3389/fphar.2022.870599
lynn_custom,35814579,PMC9262477,10.1155/2022/1907074
lynn_custom,35255492,PMC9259496,10.1038/s41586-022-04576-6
lynn_custom,35794640,PMC9258136,10.1186/s13048-022-01013-0
lynn_custom,35788194,PMC9251941,10.1186/s12885-022-09791-y
lynn_custom,35789606,PMC9250429,10.1155/2022/2431976
lynn_custom,35785356,PMC9240222,10.3389/fneur.2022.910366
lynn_custom,35575545,PMC9239185,10.1128/mbio.03467-21
lynn_custom,35774226,PMC9237410,10.3389/fcell.2022.894810
lynn_custom,35755167,PMC9232301,10.1155/2022/8739498
lynn_custom,35757721,PMC9226453,10.3389/fimmu.2022.873787
lynn_custom,35713363,PMC9225740,10.1080/0886022X.2022.2081579
lynn_custom,35234850,PMC9216581,10.1093/database/baac007
lynn_custom,35754819,PMC9214213,10.3389/fgene.2022.907754
lynn_custom,35747248,PMC9213192,10.1155/2022/5403423
lynn_custom,35733917,PMC9208923,10.1155/2022/5600190
lynn_custom,35710803,PMC9203786,10.1038/s41598-022-14412-6
lynn_custom,35722467,PMC9200570,10.1155/2022/2747043
lynn_custom,35719392,PMC9198487,10.3389/fgene.2022.858466
lynn_custom,35711911,PMC9197464,10.3389/fgene.2022.854661
lynn_custom,34670213,PMC9149444,10.1159/000519305
lynn_custom,35682796,PMC9181295,10.3390/ijms23116118
lynn_custom,35580180,PMC9173769,10.1073/pnas.2123000119
lynn_custom,35522919,PMC9171847,10.1021/acs.jproteome.2c00023
lynn_custom,35658960,PMC9167514,10.1186/s41065-022-00236-x
lynn_custom,35668849,PMC9163746,10.1177/26335565221105431
lynn_custom,35380605,PMC9154242,10.1093/bioinformatics/btac195
lynn_custom,35577502,PMC9114862,10.1136/jitc-2022-004770
lynn_custom,35663304,PMC9162431,10.3389/fendo.2022.876960
lynn_custom,35435618,PMC9148283,10.1007/s12035-022-02830-6
lynn_custom,35628451,PMC9144947,10.3390/ijms23105641
lynn_custom,35627162,PMC9140830,10.3390/genes13050778
lynn_custom,35646082,PMC9139681,10.3389/fgene.2022.878063
lynn_custom,35124764,PMC9135944,10.1007/s11357-022-00519-1
lynn_custom,35587822,PMC9123307,10.1084/jem.20211887
lynn_custom,35620297,PMC9127467,10.3389/fphar.2022.872785
lynn_custom,35619651,PMC9127319,10.3389/fcimb.2022.880636
lynn_custom,35585523,PMC9118874,10.1186/s12905-022-01765-3
lynn_custom,36040169,PMC9563682,10.1093/bioinformatics/btac592
lynn_custom,36262335,PMC9557141,10.12688/f1000research.110194.1
lynn_custom,36262159,PMC9575845,10.7717/peerj-cs.1085
lynn_custom,36253723,PMC9575303,10.1186/s12864-022-08881-2
lynn_custom,36268112,PMC9558693,10.1016/j.websem.2022.100760
lynn_custom,36249797,PMC9562112,10.3389/fphar.2022.1004766
lynn_custom,36229514,PMC9561152,10.1038/s41598-022-21525-5
lynn_custom,36106556,PMC9549503,10.1111/jcmm.17532
lynn_custom,36248192,PMC9553458,10.1155/2022/1878766
lynn_custom,35976660,PMC9538419,10.1002/eji.202249804
lynn_custom,36226171,PMC9549267,10.3389/fgene.2022.944425
lynn_custom,36226184,PMC9548996,10.3389/fgene.2022.919210
lynn_custom,36211461,PMC9538505,10.3389/fcell.2022.867057
lynn_custom,36212160,PMC9533195,10.3389/fgene.2022.990015
lynn_custom,36188216,PMC9523224,10.3389/fmolb.2022.966927
lynn_custom,36175836,PMC9520835,10.1186/s12859-022-04932-3
lynn_custom,36171616,PMC9516808,10.1186/s13040-022-00310-0
lynn_custom,36167495,PMC9513885,10.1186/s12859-022-04957-8
lynn_custom,36145314,PMC9504288,10.3390/ph15091094
lynn_custom,36131343,PMC9494810,10.1186/s12894-022-01103-7
lynn_custom,36147662,PMC9464643,10.1016/j.csbj.2022.08.061
lynn_custom,36134032,PMC9483142,10.3389/fgene.2022.980497
lynn_custom,35924984,PMC9477531,10.1093/bioinformatics/btac541
lynn_custom,36110217,PMC9468645,10.3389/fgene.2022.983672
lynn_custom,36085357,PMC9463163,10.1038/s42003-022-03900-0
lynn_custom,36085310,PMC9463154,10.1038/s41467-022-33026-0
lynn_custom,36101743,PMC9452976,10.1155/2022/2365991
lynn_custom,36107591,PMC9439784,10.1097/MD.0000000000030366
lynn_custom,35801937,PMC9438948,10.1093/bioinformatics/btac491
lynn_custom,36072953,PMC9441882,10.3389/fmed.2022.931860
lynn_custom,36042866,PMC9420446,10.2147/JIR.S375088
lynn_custom,36030279,PMC9420124,10.1038/s41598-022-19135-2
lynn_custom,36028864,PMC9419370,10.1186/s13023-022-02489-1
lynn_custom,36008469,PMC9411158,10.1038/s42003-022-03816-9
lynn_custom,36034595,PMC9403737,10.3389/frai.2022.932665
lynn_custom,36032130,PMC9403711,10.3389/fimmu.2022.968991
lynn_custom,36035127,PMC9403543,10.3389/fgene.2022.931996
lynn_custom,36035123,PMC9403316,10.3389/fgene.2022.956781
lynn_custom,32389282,PMC9393911,10.1016/j.jaip.2020.02.019
lynn_custom,35992129,PMC9388909,10.3389/fendo.2022.949097
lynn_custom,36125173,PMC9372416,10.1111/cts.13302
lynn_custom,35758016,PMC9366895,10.1242/dmm.049441
lynn_custom,35967426,PMC9365668,10.3389/fimmu.2022.942446
lynn_custom,35965952,PMC9362348,10.1007/s42979-022-01298-4
lynn_custom,35965491,PMC9361271,10.1007/s40747-022-00806-6
lynn_custom,35941135,PMC9360033,10.1038/s41467-022-32103-8
lynn_custom,35958546,PMC9358976,10.3389/fimmu.2022.936707
lynn_custom,35522426,PMC9357359,10.1111/cpr.13238
lynn_custom,35938026,PMC9355307,10.3389/fgene.2022.928874
lynn_custom,35927282,PMC9352715,10.1038/s41597-022-01598-7
lynn_custom,35857363,PMC9350817,10.2196/36055
lynn_custom,35928610,PMC9344404,10.21037/jtd-22-632
lynn_custom,35178824,PMC9324157,10.1002/humu.24353
lynn_custom,35218153,PMC9314622,10.1111/andr.13167
lynn_custom,35181971,PMC9311832,10.1002/humu.24354
lynn_custom,35902925,PMC9335954,10.1186/s12911-022-01927-1
lynn_custom,35849618,PMC9333448,10.1371/journal.pcbi.1010287
lynn_custom,35902862,PMC9330685,10.1186/s13018-022-03247-6
lynn_custom,35143083,PMC9305291,10.1002/humu.24341
lynn_custom,35885892,PMC9322889,10.3390/genes13071109
lynn_custom,35884419,PMC9319344,10.3390/cancers14143358
lynn_custom,35641150,PMC9294430,10.1093/bib/bbac187
lynn_custom,35731990,PMC9294413,10.1093/bib/bbac220
lynn_custom,35704883,PMC9294412,10.1093/bib/bbac229
lynn_custom,34282602,PMC9295893,10.1055/s-0041-1731784
lynn_custom,35860262,PMC9289247,10.3389/fimmu.2022.923533
lynn_custom,35860733,PMC9289209,10.3389/fmed.2022.697644
lynn_custom,35840880,PMC9287878,10.1186/s12872-022-02754-y
lynn_custom,35840550,PMC9287446,10.1038/s41467-022-31488-w
lynn_custom,35846428,PMC9286891,10.1155/2022/7267131
lynn_custom,35846880,PMC9285492,10.7717/peerj.13708
lynn_custom,35841031,PMC9284868,10.1186/s13326-022-00273-5
lynn_custom,35635086,PMC9275865,10.1080/21655979.2022.2081457
lynn_custom,35837194,PMC9274036,10.21037/jgo-22-536
lynn_custom,35832092,PMC9254250,10.7150/thno.69938
lynn_custom,35805194,PMC9266127,10.3390/cells11132110
lynn_custom,35812727,PMC9263547,10.3389/fgene.2022.922358
lynn_custom,35412634,PMC9262594,10.1093/nar/gkac215
lynn_custom,35814226,PMC9262324,10.3389/fphar.2022.829759
lynn_custom,35580053,PMC9252732,10.1093/nar/gkac335
lynn_custom,35670661,PMC9252725,10.1093/nar/gkac480
lynn_custom,NA,PMC9245527,10.1016/B978-0-12-823447-1.00008-7
lynn_custom,35785145,PMC9246600,10.1155/2022/9043300
lynn_custom,35784482,PMC9245526,10.3389/fcell.2022.894635
lynn_custom,35783259,PMC9240392,10.3389/fgene.2022.805806
lynn_custom,35758779,PMC9235496,10.1093/bioinformatics/btac240
lynn_custom,33891554,PMC8791434,10.1109/TCBB.2021.3075299
lynn_custom,35760791,PMC9237040,10.1038/s41467-022-31030-y
lynn_custom,32073412,PMC9229554,10.1097/MOL.0000000000000662
lynn_custom,35675043,PMC9217709,10.18632/aging.204112
lynn_custom,35653350,PMC9216567,10.1093/database/baac037
lynn_custom,35657113,PMC9216561,10.1093/database/baac036
lynn_custom,35363306,PMC9216550,10.1093/database/baac014
lynn_custom,35616100,PMC9216545,10.1093/database/baac035
lynn_custom,35348648,PMC9216524,10.1093/database/baac019
lynn_custom,35754838,PMC9214242,10.3389/fgene.2022.905617
lynn_custom,35100366,PMC9209812,10.1093/genetics/iyab222
lynn_custom,34897464,PMC9209811,10.1093/genetics/iyab224
lynn_custom,35726312,PMC9206587,10.1155/2022/1425032
lynn_custom,35715826,PMC9206271,10.1186/s13578-022-00812-8
lynn_custom,35719372,PMC9201286,10.3389/fgene.2022.784073
lynn_custom,35705632,PMC9200771,10.1038/s41598-022-14048-6
lynn_custom,35711942,PMC9197647,10.3389/fgene.2022.866473
lynn_custom,35711934,PMC9196128,10.3389/fgene.2022.864100
lynn_custom,35711367,PMC9194086,10.3389/fcvm.2022.892000
lynn_custom,35688845,PMC9187727,10.1038/s41598-022-13336-5
lynn_custom,35672316,PMC9174180,10.1038/s41467-022-30881-9
lynn_custom,35685370,PMC9156858,10.1016/j.csbj.2022.05.004
lynn_custom,35655307,PMC9161770,10.1186/s12911-022-01848-z
lynn_custom,35650205,PMC9160032,10.1038/s41597-022-01348-9
lynn_custom,35508660,PMC9159952,10.1038/s41586-022-04686-1
lynn_custom,35663954,PMC9159807,10.3389/fimmu.2022.905921
lynn_custom,35593700,PMC9159755,10.7554/eLife.74010
lynn_custom,35579543,PMC9154309,10.1080/01459740.2022.2058397
lynn_custom,35655797,PMC9152432,10.3389/fendo.2022.887843
lynn_custom,35651940,PMC9149375,10.3389/fgene.2022.905027
lynn_custom,35629179,PMC9147545,10.3390/jpm12050757
lynn_custom,35607433,PMC9123154,10.1007/s13755-022-00176-w
lynn_custom,35590258,PMC9118755,10.1186/s12859-022-04715-w
lynn_custom,35102292,PMC9110295,10.1038/s41587-021-01145-6
lynn_custom,35561164,PMC9113354,10.1093/bioinformatics/btac175
lynn_custom,35579551,PMC9112763,10.1093/gigascience/giac047
lynn_custom,35585880,PMC9110257,10.1155/2022/5501346
lynn_custom,35576218,PMC9109932,10.1371/journal.pone.0268159
lynn_custom,35568777,PMC9107348,10.1007/s12032-022-01665-4
lynn_custom,35527255,PMC9082851,10.1186/s42522-022-00065-y
lynn_custom,35563878,PMC9105661,10.3390/cells11091564
lynn_custom,35571564,PMC9096573,10.1155/2022/6567916
lynn_custom,35509021,PMC9069737,10.1186/s13148-022-01278-8
lynn_custom,35533462,PMC9055686,10.1016/j.compbiomed.2022.105575
lynn_custom,35487924,PMC9054771,10.1038/s41540-022-00226-9
lynn_custom,35488252,PMC9052653,10.1186/s12911-022-01850-5
lynn_custom,35571058,PMC9096447,10.3389/fgene.2022.855739
lynn_custom,35571048,PMC9095904,10.3389/fgene.2022.834928
lynn_custom,35528613,PMC9071854,10.1155/2022/2373694
lynn_custom,35477379,PMC9047343,10.1186/s12885-022-09577-2
lynn_custom,35558518,PMC9088009,10.3389/fonc.2022.849640
lynn_custom,35559024,PMC9086533,10.3389/fgene.2022.865052
lynn_custom,35548340,PMC9081434,10.3389/fphar.2022.805432
lynn_custom,35531067,PMC9069112,10.3389/fnmol.2022.846554
lynn_custom,35529440,PMC9068950,10.3389/fphar.2022.877806
lynn_custom,35449073,PMC9027881,10.1186/s13046-022-02355-9
lynn_custom,35446883,PMC9022833,10.1371/journal.pone.0266897
lynn_custom,35497880,PMC9045970,10.1155/2022/3027200
lynn_custom,35439988,PMC9020044,10.1186/s12903-022-02163-9
lynn_custom,35457105,PMC9025225,10.3390/ijms23084288
lynn_custom,35414039,PMC9004040,10.1186/s13023-022-02299-5
lynn_custom,35479958,PMC9037591,10.3389/fmed.2022.861032
lynn_custom,35455458,PMC9026097,10.3390/ph15040461
lynn_custom,35454813,PMC9029532,10.3390/cancers14081906
lynn_custom,NA,PMC9069021,10.1016/B978-0-323-90054-6.00006-4
lynn_custom,35395838,PMC8993917,10.1038/s41525-022-00295-z
lynn_custom,35464477,PMC9019158,10.3389/fimmu.2022.861459
lynn_custom,35387615,PMC8985251,10.1186/s12864-022-08504-w
lynn_custom,35402106,PMC8988936,10.7717/peerj.13061
lynn_custom,35529798,PMC9073742,10.21037/tlcr-21-789
lynn_custom,35432196,PMC9010232,10.3389/fendo.2022.847760
lynn_custom,35454109,PMC9028073,10.3390/biom12040520
lynn_custom,35353173,PMC8968718,10.1001/jamapsychiatry.2022.0407
lynn_custom,35351150,PMC8966267,10.1186/s12967-022-03330-w
lynn_custom,35346379,PMC8962212,10.1186/s13326-022-00266-4
lynn_custom,35346288,PMC8961906,10.1186/s13023-022-02290-0
lynn_custom,35346191,PMC8962515,10.1186/s12920-022-01221-z
lynn_custom,35333898,PMC8956198,10.1371/journal.pone.0265527
lynn_custom,35408829,PMC8998245,10.3390/ijms23073469
lynn_custom,35401219,PMC8983871,10.3389/fphar.2022.812338
lynn_custom,35317743,PMC8939077,10.1186/s12859-022-04636-8
lynn_custom,35330072,PMC8950114,10.3390/jcm11061747
lynn_custom,33594374,PMC7885933,10.1101/2021.02.09.21251454
lynn_custom,35372448,PMC8971574,10.3389/fmed.2022.813329
lynn_custom,35308140,PMC8931176,10.1155/2022/4983471
lynn_custom,35292119,PMC8922780,10.1186/s13326-022-00264-6
lynn_custom,35266522,PMC8982030,10.1093/genetics/iyac035
lynn_custom,35373174,PMC8975122,10.1016/j.xgen.2022.100109
lynn_custom,35264663,PMC8907294,10.1038/s41598-022-07624-3
lynn_custom,35256770,PMC9090782,10.1038/s41431-022-01054-5
lynn_custom,35255810,PMC8902705,10.1186/s12859-022-04613-1
lynn_custom,35311085,PMC8930202,10.3389/fonc.2022.842182
lynn_custom,35241081,PMC8893053,10.1186/s12920-022-01195-y
lynn_custom,35281516,PMC8906937,10.1155/2022/7261486
lynn_custom,35295271,PMC8918776,10.3389/fcvm.2022.832591
lynn_custom,35227290,PMC8883689,10.1186/s13073-022-01029-7
lynn_custom,35380658,PMC8982023,10.1093/genetics/iyac022
lynn_custom,35213534,PMC8906585,10.1371/journal.pcbi.1009909
lynn_custom,35327947,PMC8950518,10.3390/genes13030393
lynn_custom,35273637,PMC8902304,10.3389/fgene.2022.799783
lynn_custom,35309013,PMC8861745,NA
lynn_custom,35308911,PMC8861713,NA
lynn_custom,35169842,PMC8847733,10.1093/gigascience/giac003
lynn_custom,35181495,PMC8847074,10.1016/j.jbi.2022.104028
lynn_custom,35166825,PMC8982015,10.1093/genetics/iyac016
lynn_custom,35203258,PMC8870388,10.3390/cells11040607
lynn_custom,35144563,PMC8832813,10.1186/s12864-022-08348-4
lynn_custom,35186112,PMC8849967,10.1155/2022/2616827
lynn_custom,35140225,PMC8828759,10.1038/s41467-022-28348-y
lynn_custom,35243230,PMC8859005,10.1016/j.isci.2022.103867
lynn_custom,35123470,PMC8818208,10.1186/s12911-022-01770-4
lynn_custom,35123499,PMC8817485,10.1186/s12967-022-03268-z
lynn_custom,35134929,PMC8982018,10.1093/genetics/iyac003
lynn_custom,35106564,PMC8921651,10.1093/bib/bbab601
lynn_custom,35161841,PMC8837940,10.3390/s22031095
lynn_custom,35380657,PMC8982048,10.1093/genetics/iyac005
lynn_custom,35155491,PMC8831795,10.3389/fmed.2022.770031
lynn_custom,35145509,PMC8821902,10.3389/fimmu.2021.793992
lynn_custom,35141295,PMC8818757,10.3389/fcvm.2021.811156
lynn_custom,35073996,PMC8785029,10.1186/s13326-021-00258-w
lynn_custom,35127624,PMC8811031,10.3389/fpubh.2021.793801
lynn_custom,35118066,PMC8804500,10.3389/fcell.2021.771354
lynn_custom,35039090,PMC8764818,10.1186/s13073-021-01004-8
lynn_custom,35069926,PMC8761525,10.1007/s11571-021-09758-y
lynn_custom,35027529,PMC8758688,10.1038/s41392-021-00824-9
lynn_custom,35055007,PMC8776114,10.3390/ijms23020821
lynn_custom,35013273,PMC8748632,10.1038/s41467-021-27706-6
lynn_custom,35013714,PMC8733431,10.1007/s41109-021-00435-x
lynn_custom,35071130,PMC8767645,10.3389/fped.2021.769937
lynn_custom,35071341,PMC8767007,10.3389/fcvm.2021.755321
lynn_custom,35059432,PMC8763695,10.3389/fmolb.2021.691966
lynn_custom,34983367,PMC8729064,10.1186/s12859-021-04538-1
lynn_custom,34983358,PMC8728953,10.1186/s12859-021-04522-9
lynn_custom,34974814,PMC8805960,10.1080/21655979.2021.2016086
lynn_custom,34980027,PMC8722040,10.1186/s12887-021-03073-5
lynn_custom,35055340,PMC8778877,10.3390/jpm12010025
lynn_custom,34951958,PMC8764206,10.1016/j.ajhg.2021.12.001
lynn_custom,35011134,PMC8749881,10.3390/ani12010029
lynn_custom,34993155,PMC8724435,10.3389/fonc.2021.814396
lynn_custom,34987393,PMC8720925,10.3389/fphar.2021.764279
lynn_custom,34931033,PMC8688465,10.1038/s42003-021-02952-y
lynn_custom,34922536,PMC8684266,10.1186/s12911-021-01724-2
lynn_custom,34977011,PMC8718797,10.3389/fcell.2021.753027
lynn_custom,34913071,PMC8711025,10.3892/mmr.2021.12572
lynn_custom,34906084,PMC8670162,10.1186/s12864-021-08200-1
lynn_custom,34956318,PMC8709561,10.3389/fgene.2021.763496
lynn_custom,34882763,PMC8787428,10.1093/bib/bbab510
lynn_custom,34879086,PMC8654176,10.1371/journal.pone.0260432
lynn_custom,34875000,PMC8825773,10.1093/bioinformatics/btab826
lynn_custom,34943202,PMC8698300,10.3390/biology10121287
lynn_custom,34938325,PMC8685457,10.3389/fgene.2021.784215
lynn_custom,34938715,PMC8685242,10.3389/fpubh.2021.798905
lynn_custom,34939069,PMC8685209,10.3389/fdgth.2021.781227
lynn_custom,34924996,PMC8679840,10.3389/fnagi.2021.768229
lynn_custom,34960172,PMC8705633,10.3390/vaccines9121427
lynn_custom,34535545,PMC8594476,10.1261/rna.078804.121
lynn_custom,34876843,PMC8643180,10.2147/IJGM.S342741
lynn_custom,34917801,PMC8668832,10.1016/j.heliyon.2021.e08502
lynn_custom,34845387,PMC8665054,10.1038/s41592-021-01318-w
lynn_custom,34838100,PMC8627056,10.1186/s13104-021-05835-x
lynn_custom,34826045,PMC8616973,10.1007/s12539-021-00491-y
lynn_custom,34850116,PMC8728149,10.1093/nar/gkab1111
lynn_custom,34823598,PMC8620253,10.1186/s13326-021-00256-y
lynn_custom,34824199,PMC8617287,10.1038/s41467-021-27138-2
lynn_custom,34824360,PMC8617268,10.1038/s41598-021-02489-4
lynn_custom,34850121,PMC8728300,10.1093/nar/gkab1030
lynn_custom,34819133,PMC8611952,10.1186/s13321-021-00569-1
lynn_custom,34880901,PMC8645574,10.3389/fgene.2021.747576
lynn_custom,34799559,PMC8605000,10.1038/s41419-021-04380-6
lynn_custom,34986596,PMC8728143,10.1093/nar/gkab1086
lynn_custom,34864972,PMC8643662,10.1093/gbe/evab257
lynn_custom,34792163,PMC8728142,10.1093/nar/gkab1103
lynn_custom,34794473,PMC8600882,10.1186/s13023-021-02120-9
lynn_custom,34791383,PMC8728261,10.1093/nar/gkab1005
lynn_custom,34788626,PMC8631509,10.1016/j.celrep.2021.110005
lynn_custom,34789237,PMC8596900,10.1186/s12911-021-01672-x
lynn_custom,34831405,PMC8621422,10.3390/cells10113181
lynn_custom,34820451,PMC8608537,10.1155/2021/3752871
lynn_custom,34791105,PMC8607296,10.1093/database/baab076
lynn_custom,34774109,PMC8590246,10.1186/s40246-021-00367-8
lynn_custom,34774049,PMC8590212,10.1186/s12943-021-01436-1
lynn_custom,34788826,PMC8728202,10.1093/nar/gkab1037
lynn_custom,34788843,PMC8689983,10.1093/nar/gkab1028
lynn_custom,34858474,PMC8632457,10.3389/fgene.2021.758041
lynn_custom,34755882,PMC8728220,10.1093/nar/gkab1063
lynn_custom,34820659,PMC8591903,10.1016/j.xgen.2021.100028
lynn_custom,34829993,PMC8619767,10.3390/ijms222212108
lynn_custom,34534438,PMC8585507,10.1016/j.immuni.2021.08.020
lynn_custom,34753514,PMC8579680,10.1186/s40246-021-00366-9
lynn_custom,34753928,PMC8578255,10.1038/s41467-021-26674-1
lynn_custom,34747489,PMC8728232,10.1093/nar/gkab1046
lynn_custom,34819867,PMC8606659,10.3389/fphar.2021.778847
lynn_custom,34743578,PMC8919315,10.1177/15353702211049149
lynn_custom,34741192,PMC8570235,10.1007/s00335-021-09932-x
lynn_custom,34769386,PMC8584910,10.3390/ijms222111955
lynn_custom,34737287,PMC8568941,10.1038/s41467-021-26600-5
lynn_custom,34732824,PMC8566505,10.1038/s42003-021-02788-6
lynn_custom,34728633,PMC8563941,10.1038/s41467-021-26603-2
lynn_custom,34724143,PMC8669056,10.1007/s10278-021-00527-1
lynn_custom,34790567,PMC8591096,10.3389/fonc.2021.719973
lynn_custom,34600327,PMC8573608,10.1016/j.compbiomed.2021.104904
lynn_custom,34766101,PMC8566278,10.1016/S2666-7568(21)00226-9
lynn_custom,34718720,PMC8728122,10.1093/nar/gkab987
lynn_custom,34716342,PMC8556419,10.1038/s41467-021-26503-5
lynn_custom,34718719,PMC8728262,10.1093/nar/gkab933
lynn_custom,34831151,PMC8616258,10.3390/cells10112929
lynn_custom,34827437,PMC8615382,10.3390/brainsci11111438
lynn_custom,34777204,PMC8580415,10.3389/fneur.2021.736474
lynn_custom,34707244,PMC8551188,10.1038/s42003-021-02710-0
lynn_custom,34698891,PMC8913530,10.1007/s00335-021-09921-0
lynn_custom,34697898,PMC8581323,10.1111/jcmm.17015
lynn_custom,34765643,PMC8577543,10.3389/fmolb.2021.728661
lynn_custom,34702888,PMC8548311,10.1038/s41598-021-00554-6
lynn_custom,34702263,PMC8547565,10.1186/s12936-021-03955-0
lynn_custom,34697328,PMC8547216,10.1038/s41598-021-00345-z
lynn_custom,34688260,PMC8539775,10.1186/s12885-021-08818-0
lynn_custom,34745063,PMC8564382,10.3389/fmicb.2021.755801
lynn_custom,34712364,PMC8548783,10.3892/ol.2021.13101
lynn_custom,34663204,PMC8522253,10.1186/s12859-021-04402-2
lynn_custom,34663382,PMC8522004,10.1186/s13018-021-02715-9
lynn_custom,34697542,PMC8541878,10.1155/2021/5680968
lynn_custom,34653224,PMC8519453,10.1371/journal.pone.0258623
lynn_custom,34648031,PMC8728186,10.1093/nar/gkab918
lynn_custom,34721037,PMC8548639,10.3389/fphar.2021.748867
lynn_custom,34625104,PMC8500829,10.1186/s13326-021-00252-2
lynn_custom,34623259,PMC8660021,10.7554/eLife.69584
lynn_custom,34659450,PMC8519687,10.1155/2021/9059116
lynn_custom,34625535,PMC8501024,10.1038/s41419-021-04202-9
lynn_custom,34642549,PMC8500271,10.1007/s00521-021-06517-2
lynn_custom,34620174,PMC8499481,10.1186/s12964-021-00783-2
lynn_custom,34692538,PMC8526889,10.3389/fonc.2021.753910
lynn_custom,34632381,PMC8494211,10.1093/nargab/lqab090
lynn_custom,34607568,PMC8491382,10.1186/s12859-021-04397-w
lynn_custom,34606979,PMC8864250,10.1016/j.gpb.2021.05.002
lynn_custom,34868401,PMC8629358,10.1016/j.procs.2021.09.201
lynn_custom,34590679,PMC8947322,10.1093/hmg/ddab279
lynn_custom,34591957,PMC8728231,10.1093/nar/gkab878
lynn_custom,34638171,PMC8510867,10.5808/gi.21008
lynn_custom,34680062,PMC8533101,10.3390/biom11101430
lynn_custom,34616146,PMC8487867,10.2147/DDDT.S323790
lynn_custom,34570230,PMC8728209,10.1093/nar/gkab860
lynn_custom,34570756,PMC8496798,10.1371/journal.pcbi.1009317
lynn_custom,34565408,PMC8474912,10.1186/s12967-021-03083-y
lynn_custom,34638286,PMC8508537,10.3390/cancers13194801
lynn_custom,34746856,PMC8551262,10.1016/j.xpro.2021.100873
lynn_custom,34638627,PMC8508897,10.3390/ijms221910291
lynn_custom,34603477,PMC8483914,10.1155/2021/9163279
lynn_custom,34548483,PMC8455606,10.1038/s41467-021-25725-x
lynn_custom,34346892,PMC8451962,10.2196/27670
lynn_custom,34630033,PMC8500094,10.3389/fnmol.2021.712609
lynn_custom,34500460,PMC8728249,10.1093/nar/gkab784
lynn_custom,34499650,PMC8428764,10.1371/journal.pgen.1009773
lynn_custom,34493606,PMC8424492,10.1212/NXI.0000000000001078
lynn_custom,34527739,PMC8437630,10.1155/2021/6623912
lynn_custom,34572330,PMC8471503,10.3390/biomedicines9091144
lynn_custom,34557343,PMC8420874,10.7717/peerj.11946
lynn_custom,34479390,PMC8416227,10.1055/s-0041-1726508
lynn_custom,34469540,PMC8728140,10.1093/nar/gkab733
lynn_custom,34527416,PMC8407888,10.14336/AD.2020.1007
lynn_custom,34527415,PMC8407879,10.14336/AD.2020.0908
lynn_custom,34454610,PMC8400831,10.1186/s13326-021-00250-4
lynn_custom,34631283,PMC8479276,10.1016/j.omtn.2021.08.016
lynn_custom,34501574,PMC8430534,10.3390/ijerph18178985
lynn_custom,34512732,PMC8427602,10.3389/fgene.2021.722803
lynn_custom,34437535,PMC8389405,10.1371/journal.pgen.1009723
lynn_custom,34504503,PMC8421848,10.3389/fimmu.2021.735609
lynn_custom,34425897,PMC8383460,10.1186/s13326-021-00249-x
lynn_custom,34419067,PMC8380368,10.1186/s12935-021-02130-4
lynn_custom,34489947,PMC8417809,10.3389/fimmu.2021.700031
lynn_custom,34490253,PMC8417786,10.3389/fcell.2021.703489
lynn_custom,34489936,PMC8417698,10.3389/fimmu.2021.687291
lynn_custom,34439912,PMC8391349,10.3390/biom11081245
lynn_custom,34490041,PMC8417042,10.3389/fgene.2021.712170
lynn_custom,34411100,PMC8375987,10.1371/journal.pcbi.1009226
lynn_custom,34445452,PMC8395944,10.3390/ijms22168742
lynn_custom,34456726,PMC8385362,10.3389/fphar.2021.700703
lynn_custom,34381160,PMC8357930,10.1038/s41746-021-00494-5
lynn_custom,34373890,PMC8574978,10.1093/bib/bbab270
lynn_custom,34693370,PMC8515011,10.1016/j.patter.2021.100328
lynn_custom,34458573,PMC8371999,10.7717/peerj-cs.668
lynn_custom,34445212,PMC8395191,10.3390/ijms22168505
lynn_custom,34423261,PMC8374371,10.1093/jamiaopen/ooab070
lynn_custom,34230933,PMC8259910,10.1101/2021.06.28.21259529
lynn_custom,34421983,PMC8375323,10.3389/fgene.2021.658154
lynn_custom,34344385,PMC8329642,10.1186/s12911-021-01593-9
lynn_custom,34408977,PMC8366562,10.3389/fonc.2021.684242
lynn_custom,34408773,PMC8366414,10.3389/fgene.2021.701405
lynn_custom,34394377,PMC8360715,10.1155/2021/1353674
lynn_custom,35116665,PMC8797894,10.21037/tcr-21-526
lynn_custom,34139439,PMC8404035,10.1016/j.compbiomed.2021.104542
lynn_custom,35058726,PMC8753521,10.1016/j.jgr.2021.07.008
lynn_custom,34566386,PMC8415240,10.4103/ayu.AYU_45_18
lynn_custom,34430807,PMC8365368,10.1016/j.isci.2021.102917
lynn_custom,34329581,PMC8456155,10.1016/j.ajhg.2021.06.020
lynn_custom,34394068,PMC8358782,10.3389/fimmu.2021.547333
lynn_custom,34325669,PMC8319697,10.1186/s12859-021-04292-4
lynn_custom,34341784,PMC8328070,10.21203/rs.3.rs-673011/v1
lynn_custom,34381790,PMC8352440,10.3389/fcell.2021.722410
lynn_custom,34367171,PMC8346206,10.3389/fimmu.2021.709466
lynn_custom,34296748,PMC8299716,10.1093/database/baab047
lynn_custom,34359584,PMC8345031,10.3390/cancers13153680
lynn_custom,34366992,PMC8339378,10.3389/fpsyg.2021.673586
lynn_custom,34289807,PMC8296689,10.1186/s12859-021-04173-w
lynn_custom,34283031,PMC8335603,10.2196/26714
